entity,P2963
Q3172846,481684
Q2965425,374328
Q3352161,369323
Q3383861,361477
Q3699902,581729
Q3847582,445303
Q4055324,884594
Q4679459,678548
Q4935805,526769
Q5314070,813543
Q5503638,852306
Q5934058,645824
Q6238513,221400
Q6425514,7203201
Q6763647,115313
Q7353723,1354553
Q7463418,816315
Q7689755,292970
Q7610522,5313942
Q7819104,3409033
Q12303922,212628
Q12402938,1833224
Q13441413,6539323
Q15215584,288480
Q15433633,910230
Q16534096,1307758
Q18108230,6511386
Q18243835,1539907
Q18031495,3379591
Q18535619,1650743
Q18535817,1354947
Q18536007,1440804
Q18558961,2175840
Q18759423,339145
Q18763756,5813096
Q20497946,79885
Q20675746,512084
Q21063528,8123141
Q21209425,6425277
Q21264604,17201066
Q21549694,6423967
Q43192572,425882
Q47121649,452793
Q47114937,461428
Q47127569,774001
Q47112821,374050
Q47492963,157833
Q55188846,5181713
Q60578291,8521049
Q62056453,4673991
Q63248308,1433272
Q64196959,1420432
Q67609407,376742
Q36268,710919
Q79088757,1369769
Q94646132,2056236
Q96370826,387265
Q104177734,17116179
Q106504667,728891
Q107255124,4588956
Q107349375,866198
Q110622723,4519041
Q115034250,741282
Q117758147,550275
Q118877267,4717938
Q123467681,324053
Q124313042,871565
Q77448,250147
Q110154,260482
Q228755,1906497
Q274371,129532
Q285514,264856
Q485247,559901
Q648241,1089339
Q733019,364028
Q749714,806593
Q897008,198305
Q1174815,100030
Q1383499,1018118
Q1466483,504416
Q1683463,361898
Q1822762,1889150
Q2896243,1821454
Q3102939,401050
Q3146470,363991
Q3244263,157708
Q3301387,130886
Q3385917,822613
Q4767212,274225
Q4822256,848336
Q4859184,92194
Q5232778,1988739
Q5300270,117983
Q5335050,124704
Q5364822,98688
Q6303482,130347
Q7027063,348478
Q7154512,1016420
Q7145810,504626
Q7410711,156256
Q13125473,755996
Q12007077,1967225
Q12696841,710037
Q12687770,1390714
Q13450365,258015
Q13635446,185647
Q16019092,571879
Q15975248,68429
Q16189511,133495
Q18808779,226921
Q20449202,848048
Q25162488,321547
Q47127329,1747157
Q47128369,1817156
Q53852038,1375662
Q55274287,203856
Q57252308,948285
Q59527183,1441217
Q61731671,817907
Q64734803,5102971
Q66439565,289034
Q62988,284370
Q64913,708865
Q57239,364195
Q72276526,968366
Q215896,351884
Q653366,63289
Q944305,1092061
Q965990,307860
Q944323,407028
Q982729,139434
Q983421,224567
Q1144359,814653
Q1257218,439767
Q1364100,128647
Q1341627,159826
Q1383628,236808
Q1406365,176130
Q1557942,701969
Q1744004,1894677
Q1745061,832328
Q1969995,1094283
Q2172655,479315
Q2318969,99140
Q2301662,92785
Q2404648,1041692
Q2452725,456208
Q2830554,232105
Q2717488,372316
Q2836657,785033
Q3087498,466174
Q3208886,902644
Q3290703,2080323
Q3479362,836539
Q3521629,211174
Q3567815,4143640
Q3754776,1845076
Q4225496,2868678
Q4407534,132525
Q4765517,807520
Q4942703,1038520
Q4954347,231380
Q4963919,5434424
Q5549596,2956356
Q6120194,363050
Q6161364,332322
Q6273067,1083757
Q6375690,1441847
Q6554905,1089123
Q6769040,115176
Q6761505,5186085
Q7346965,425263
Q11865582,1400779
Q11816165,1055018
Q12387075,2945244
Q12878345,2897263
Q13129290,663327
Q14627518,5317974
Q15452132,436890
Q15442288,2871671
Q16513038,400178
Q21170645,3439810
Q23014955,374096
Q43371376,302905
Q47127696,311630
Q47127829,1203157
Q54859473,2072343
Q56799167,301365
Q60912239,282830
Q62566792,377967
Q66817379,663514
Q79089667,297740
Q95340881,703851
Q95349136,3212660
Q96147013,8158873
Q98400007,10866248
Q104637752,1083138
Q105104154,5294133
Q105884945,167211
Q105962755,7210543
Q106504667,728892
Q107459582,485479
Q111771226,640738
Q111748436,524226
Q115625318,1152196
Q117305272,292276
Q117843383,2820690
Q353898,68536
Q437121,904939
Q2822929,140695
Q3110895,43710
Q3498557,43762
Q5057843,8866
Q5102869,195114
Q6113951,20659
Q7614946,38627
Q7703576,51768
Q16028198,341693
Q16981643,326338
Q26689617,115795
Q48791680,127616
Q106442747,887616
Q117011,241027
Q312279,16708
Q1751197,496545
Q5725465,169949
Q5065846,3082354
Q15407102,1914
Q47130243,299356
Q95206180,886604
Q97593603,227494
Q117831510,86763
Q83705911,78882
Q437263,63092
Q1195620,46211
Q28777834,58539
Q454036,210480
Q607427,86003
Q3110579,29850
Q2926920,1296395
Q3202615,76486
Q5237171,74632
Q73035148,1640348
Q2630321,167265
Q6833609,43550
Q5810936,4619220
Q7174216,92060
Q95756495,844192
Q106129132,174328
Q111195539,4836320
Q114684854,436371
Q710368,788380
Q1489361,542298
Q93876059,522593
Q102115721,177578
Q438164,49111
Q460383,1203263
Q506203,378554
Q515261,368129
Q977462,401242
Q1577395,369316
Q1343533,235668
Q1354247,532394
Q1679999,138916
Q3011405,1311770
Q3183487,898572
Q3364708,402644
Q3525332,418403
Q3724369,4714479
Q3830331,4495739
Q4065022,704003
Q6096202,238908
Q5322064,198630
Q5387338,354752
Q6577976,1333936
Q7435525,897732
Q7630080,232839
Q11987780,3492049
Q13131118,400228
Q16114069,51011
Q15434216,464074
Q16218229,4830222
Q15970677,160147
Q16405707,4903156
Q16633253,3307415
Q16632503,3015384
Q20639278,238189
Q19327690,3191249
Q19664131,4464118
Q19747970,5781839
Q19800012,1534000
Q19810457,5755257
Q19831537,6535808
Q20171962,17169366
Q20225256,4587742
Q20277834,6184090
Q20558265,1440459
Q20561318,8253873
Q20650447,5830560
Q20679518,14054610
Q20735803,1251469
Q20746094,5774623
Q20902324,6571447
Q24055288,442568
Q28119996,498091
Q50309018,697068
Q56000678,919064
Q58198522,4019068
Q5604,69188
Q76627632,13801540
Q101972671,403760
Q105612997,1111208
Q110929221,133685
Q110373082,1059030
Q111452944,1188080
Q112505703,2967415
Q113466931,14985558
Q122062658,777699
Q105086031,8425827
Q111399215,66026
Q112066808,464325
Q112468884,245906
Q112609256,554064
Q116845140,394530
Q118134233,338184
Q118118309,704088
Q2965414,227430
Q3218117,86711
Q3568081,137404
Q4085972,23562
Q4790335,119105
Q5248301,95532
Q6129551,206630
Q6264484,35044
Q7352858,32641
Q7648084,17063
Q15433717,37003
Q15462352,16274
Q47115259,18988
Q47115229,203667
Q47119269,262381
Q57456261,39394
Q105451499,9435
Q106886,509387
Q107350,1104051
Q290227,389053
Q298051,165766
Q467747,341086
Q724794,5531368
Q1067550,379430
Q1584731,404532
Q1599981,107611
Q1643790,528592
Q1668359,1132265
Q1684968,418196
Q2057843,370361
Q2096754,2897028
Q2833314,1354286
Q2900953,6093739
Q3119833,836524
Q3287979,3028390
Q3638259,194824
Q3822596,1131591
Q4408218,5417244
Q4964811,147425
Q5390859,271440
Q5858106,5302688
Q6393929,651829
Q6500016,328151
Q6951629,505695
Q6989681,672822
Q7121304,2898945
Q11341737,277536
Q11853437,661093
Q12178856,1112683
Q14633574,6887577
Q15407374,17572194
Q16389277,1026640
Q16991347,1076357
Q20004069,289338
Q45209048,503392
Q48802141,164102
Q56000741,352715
Q61133858,589737
Q63149341,205650
Q13513,700371
Q29344,940746
Q58033,503056
Q61629,163604
Q77433241,1140370
Q96471833,6093610
Q107125143,7334350
Q107349710,2824403
Q109606782,198830
Q112655412,8300515
Q113679742,998381
Q116823164,4729157
Q153905,86816
Q336054,1946189
Q1356427,169191
Q76112,4181468
Q916286,94499
Q2721945,6558081
Q1609375,859424
Q2744161,160872
Q3105764,810126
Q3838042,480173
Q4971103,1352649
Q5074614,157018
Q5110287,186154
Q5444656,763163
Q5592394,1895943
Q5973460,292496
Q6755798,525546
Q6926262,458046
Q15463185,153330
Q15830684,1644899
Q15963684,14616762
Q15976350,4479963
Q16335804,447910
Q18535640,576242
Q18609305,1894025
Q21087092,134130
Q23023009,1093371
Q25483060,935037
Q36564366,327361
Q39379822,173739
Q56192232,1910527
Q56195288,1914996
Q56239081,1521940
Q64442919,59612
Q7315,1672211
Q73395734,939804
Q97144805,195939
Q97849384,786492
Q106665576,155585
Q106942010,1924555
Q107248893,3404477
Q108853004,5108783
Q112814718,160426
Q114688823,127528
Q114666036,1895152
Q1238574,783644
Q5031672,271683
Q5075181,327544
Q5236652,65890
Q6192799,118249
Q6766951,8879836
Q86834133,294240
Q345167,24922
Q544020,2965258
Q1409298,60134
Q430844,424360
Q2367883,196753
Q5531259,251425
Q7945972,1878989
Q59531285,1373056
Q63455896,287990
Q15873,337305
Q96200532,87986
Q96131435,1184064
Q109407762,5570651
Q97050,1341223
Q462356,358050
Q240377,1010543
Q1995154,54469
Q3728594,29811
Q7435888,96252
Q7499192,287863
Q109648670,322290
Q3507149,991236
Q3565651,2976805
Q2926396,213094
Q3158772,810128
Q6144600,645132
Q7823534,2752170
Q6959442,105924
Q11618411,820307
Q15449134,434764
Q18155307,669905
Q18535410,207879
Q28867648,4702039
Q29044439,179154
Q55099895,869906
Q63340584,301375
Q76254360,2110110
Q95248996,717469
Q104857288,207251
Q106674751,937928
Q112563937,132200
Q121834700,470434
Q120647,344266
Q188569,113910
Q220980,636591
Q270199,2905297
Q275548,297799
Q260730,1036736
Q522440,3312074
Q543892,319931
Q582330,1732716
Q983226,2779717
Q1688357,413070
Q3771908,4244095
Q3121901,1241355
Q3218927,1641366
Q3288585,643171
Q3313711,5621005
Q3770178,364136
Q4759664,1309477
Q4737508,423130
Q5246525,403131
Q5544412,690729
Q6264449,1053060
Q6447205,1435023
Q6780183,203664
Q7666762,3416943
Q15441250,1072930
Q16166477,1433642
Q16192896,1834894
Q16500854,1474108
Q19513782,4101179
Q19501943,1820893
Q20457756,644647
Q24263570,6918576
Q24428457,15553035
Q24763778,12687266
Q24929761,1237964
Q26255536,10096043
Q38132850,3023948
Q52771378,399833
Q60591826,2621196
Q61102673,1249707
Q62773923,854181
Q12952,486398
Q2594,641732
Q6538,749461
Q87096932,21055985
Q95325654,1064688
Q97015259,743306
Q100234047,380118
Q100272562,405004
Q101002801,2868312
Q103896901,1265476
Q105677587,3382334
Q107213296,2742182
Q112814618,780826
Q114061510,7449600
Q117467570,1218779
Q121519376,7666596
Q124514453,17823614
Q67991,878638
Q91448,1045349
Q198025,3281340
Q266266,412575
Q298358,174087
Q729301,83937
Q910874,5511353
Q938702,321044
Q982351,330594
Q982331,3913316
Q1505328,464375
Q1601036,633018
Q1919584,3289661
Q2124839,1142946
Q2636733,341594
Q2640952,3905241
Q2645168,1413927
Q3327092,355881
Q3532812,187472
Q5044493,386752
Q5301175,1042665
Q5729718,3290286
Q7069881,3392564
Q7306390,886270
Q7463527,4975602
Q7934302,903539
Q12712366,680357
Q12768647,2740586
Q19573418,5989956
Q20560502,3254773
Q20640708,3433047
Q22087424,18899810
Q22958325,144426
Q27662213,6120793
Q28672676,253176
Q38761470,3201155
Q47121781,6236666
Q51623887,1422482
Q63865114,2122314
Q67080244,6130188
Q72397517,5537952
Q101420740,1457600
Q110674864,1179737
Q110710087,232096
Q112287118,269031
Q113504152,1388689
Q123582091,2740916
Q1809283,207043
Q3404550,351417
Q5236689,786241
Q5004500,207163
Q7325148,130048
Q7364926,214107
Q7946019,6240773
Q12569944,5220295
Q108897775,1812873
Q1329915,983142
Q4963969,122927
Q47117772,53077
Q741456,1333
Q67629,635213
Q102900,1073478
Q153909,10794377
Q216582,538529
Q192279,1255971
Q213809,295695
Q209641,1411964
Q292629,3096996
Q306403,3369521
Q319461,628707
Q309932,1362939
Q351359,375984
Q515864,955973
Q504317,1074866
Q577519,5989486
Q609658,2109345
Q979438,537632
Q980339,1019403
Q984448,795282
Q1196043,1063639
Q1332266,7154717
Q1396654,414457
Q1565362,4534963
Q2265147,1075562
Q2577631,852715
Q2663265,562570
Q2836569,144930
Q4949556,332165
Q3018710,1251730
Q3052976,2970252
Q3083609,2335499
Q3367689,3368243
Q3591401,877253
Q3609056,1349378
Q3702063,1041872
Q4115067,1701504
Q5606641,280495
Q6257188,133643
Q4469924,714250
Q4569492,268392
Q4749369,387975
Q6759163,160084
Q4866781,2763851
Q5112661,2185206
Q5592876,315201
Q7595929,1045593
Q6132158,5066787
Q6412015,1478495
Q6688810,2805835
Q6760032,298677
Q6893782,1021062
Q7341258,879150
Q7414724,944542
Q7648670,297018
Q7688168,3167197
Q8198007,1202346
Q13422907,649619
Q15230162,721470
Q15431246,1380532
Q16204641,2884780
Q17388017,2969625
Q21149895,87932
Q20461744,946956
Q20560517,914163
Q20655550,317128
Q21030797,3198798
Q22929945,6916980
Q22955400,7852166
Q23022369,6546933
Q23059358,7854952
Q27068051,946300
Q47122949,1248451
Q55088372,302605
Q55947726,479205
Q231467,1025097
Q259888,53193
Q311778,969937
Q538238,312646
Q732644,144614
Q823389,1073760
Q972346,1140017
Q1715273,1156703
Q3242435,1181725
Q3557740,1978160
Q3619926,1211451
Q4251141,698102
Q4907155,7058655
Q5040764,305518
Q5106720,356841
Q5236523,1071075
Q5362930,1108054
Q6376709,453438
Q6779356,1141652
Q6913738,1198135
Q8914966,6428417
Q10305197,833438
Q12681889,1947279
Q15241186,1192027
Q15993641,1123769
Q848865,821900
Q952737,1020410
Q3133477,99479
Q3105613,445366
Q3269234,179485
Q5293464,30794
Q5052830,694244
Q5181283,159726
Q5208621,146508
Q5271450,61158
Q57911651,6876144
Q59275614,6131250
Q59392343,7382113
Q60830073,1063365
Q60907061,8435334
Q64009473,1170319
Q36546,880518
Q94365022,1168861
Q97730859,76469
Q98803055,7382106
Q101071903,4161241
Q105203316,46167
Q104904014,6936104
Q108428099,130171
Q107349680,866190
Q110177427,219716
Q108807258,7156641
Q109080149,867555
Q111535103,1299360
Q110091355,393984
Q110292107,175870
Q111610078,1320283
Q111724054,6936449
Q117359954,1173219
Q120655302,1171683
Q125628687,143112
Q123692034,4443230
Q123974322,5411623
Q116389,53472
Q552215,41344
Q449656,118099
Q325437,329000
Q68958,588368
Q86170,329831
Q134165,269449
Q236835,292441
Q236660,163328
Q331371,456850
Q461360,93351
Q491019,147671
Q513960,408528
Q464414,695126
Q519372,767547
Q556244,5109680
Q546565,1975188
Q634950,1390176
Q693029,672375
Q816409,363130
Q980551,291873
Q1233528,72189
Q1787960,1363412
Q2019499,1382211
Q2576077,225609
Q3131780,1107518
Q4583243,1032462
Q5905968,4724802
Q6375499,588448
Q6147222,903693
Q6778944,104676
Q5734330,729245
Q6236417,844846
Q7613696,490342
Q7668026,191047
Q7349439,155721
Q13132713,1374651
Q15053679,90687
Q14155798,6485178
Q16733737,4730894
Q18911253,587740
Q27044046,5763677
Q47113912,313143
Q47129314,287162
Q47129610,1373442
Q56645057,334001
Q55964521,526871
Q57321206,1365408
Q64021860,498752
Q2514,224550
Q44836,112258
Q79088733,732734
Q98831323,134983
Q102067000,64678
Q102078067,445111
Q107337729,680044
Q107568562,139668
Q112861883,1851664
Q117262754,287383
Q120628701,254609
Q123195570,1978203
Q123752921,744007
Q16025230,1098940
Q24898346,4376208
Q25298820,8389735
Q25350195,7351763
Q25450170,16416487
Q25484378,4711374
Q25510629,8343265
Q25999554,14176929
Q26208443,4860073
Q26209339,7789423
Q29649607,8132662
Q47124066,1168047
Q47126217,1221906
Q54805371,1027702
Q55644256,301288
Q65554964,7051757
Q65105,707249
Q71531199,6563114
Q107064554,7055049
Q107299930,967183
Q108636040,7034851
Q109968367,1208841
Q112238263,1141998
Q112796515,1155185
Q115477356,603342
Q118646823,1113960
Q123274661,3220344
Q670108,64525
Q2718612,88550
Q1543114,692604
Q2926486,75510
Q2941869,167140
Q3483741,3367923
Q5107483,4357813
Q6152203,371338
Q7344257,432766
Q13052591,2564726
Q15075954,125736
Q47338446,1119654
Q55572957,284451
Q54852656,1466944
Q63080992,6028064
Q61558,1231988
Q85151274,361089
Q95310417,2119962
Q95349018,940781
Q95646465,1169224
Q98804864,216561
Q97219039,5186515
Q105658394,363197
Q106690051,5989947
Q108897832,5623572
Q109312614,2881688
Q113779339,1132351
Q116225742,2855612
Q3298777,1315195
Q5294651,86894
Q55510628,4441684
Q56239093,108907
Q58731450,8527138
Q59484393,4723236
Q59625087,8281815
Q12833,2838349
Q71989711,1301002
Q75021259,4945190
Q89279330,1316592
Q107472514,4569244
Q108922310,1365898
Q117842394,13846643
Q120615581,7060621
Q458860,171517
Q92253,655996
Q160219,941441
Q216195,3083854
Q438569,3108215
Q521191,555488
Q537093,391357
Q88845,9663889
Q843837,221253
Q124716,11169772
Q823034,1231681
Q223414,867165
Q2433911,704347
Q222134,6054976
Q260011,211268
Q360471,2833316
Q353765,339408
Q378133,926827
Q3079877,599085
Q464397,394739
Q3108728,3857639
Q1287180,3081689
Q557699,311467
Q649487,2270673
Q1697560,1119571
Q2158585,1699621
Q3156184,3094284
Q3398683,939363
Q2900459,1545890
Q3706754,2580797
Q3184054,6862366
Q4018041,922632
Q3721403,4465676
Q3846858,337108
Q6524045,699729
Q4978120,949471
Q5335522,351344
Q5444443,1199148
Q5605846,4716072
Q5222475,92547
Q5344249,553406
Q5403184,2917090
Q6376940,1027696
Q5666410,2921621
Q6999691,265269
Q7435445,1425704
Q11685870,979641
Q12683245,1700236
Q12683215,763892
Q12688531,8281909
Q13421393,6942254
Q12771790,9152603
Q13102029,235494
Q13563113,72932
Q17411177,357573
Q18655337,4829125
Q21154911,2600780
Q21778995,4184862
Q23638919,4631337
Q23682453,7709684
Q47126011,3509072
Q47123094,1048995
Q57519503,1273937
Q45174,3279651
Q12795,2838398
Q2161,2936846
Q34660,1077326
Q81795939,354953
Q101066052,81751
Q104622480,8393960
Q104814156,303471
Q105192277,7793269
Q109855709,480283
Q109968437,433440
Q117457487,544834
Q124250242,3124075
Q124513127,20039907
Q228801,4917067
Q982044,415072
Q2825593,825720
Q3132477,559133
Q2587501,1040397
Q4823306,329782
Q4725896,3339333
Q5309408,186038
Q5606932,174032
Q5904274,340532
Q85021266,5409576
Q91896073,20160140
Q101243116,4927065
Q102052407,6539315
Q104783557,190774
Q105081159,4505728
Q107355072,16801553
Q107601106,3417553
Q108127481,6534551
Q108869462,1023456
Q110835326,3443452
Q112505248,3460892
Q113527319,323570
Q113662635,4493327
Q115943319,3175420
Q120628701,1477878
Q123046882,23955301
Q6698400,731384
Q1631544,1893493
Q192214,1041311
Q417916,549282
Q438134,2911935
Q3743805,1647769
Q740036,2938047
Q318441,1693551
Q775386,4128990
Q1258844,1052359
Q2035991,2892642
Q2337205,1127936
Q2627391,4125613
Q2894558,5815562
Q3187418,1115737
Q3301299,5553127
Q3369484,244704
Q5756665,6434026
Q3724689,15985557
Q4054586,16944422
Q4778603,1524962
Q5686852,652675
Q7967937,5424107
Q9165571,21981772
Q11517243,7446352
Q15055596,2814098
Q16222343,4975059
Q16193209,1641664
Q17384386,2874691
Q17486589,2943244
Q18624064,5895438
Q20465846,3440666
Q27500549,2812512
Q33245420,4276376
Q47129694,18648810
Q47121693,2820315
Q50144358,17205891
Q60845679,4865474
Q69365556,17295917
Q8620,414621
Q63928,18524962
Q83851595,1289398
Q94284464,1874364
Q96577195,5608793
Q106575135,19768661
Q107104059,2891513
Q107370887,5447086
Q109928641,4962335
Q109610874,4660554
Q110081495,20211032
Q110652244,2799885
Q111016855,21629690
Q112490787,3498673
Q113372490,4096755
Q115283486,21395029
Q119335801,1054023
Q123267555,17962651
Q124672862,19212560
Q124722123,14685175
Q112463299,704882
Q275707,55506
Q850419,6053677
Q76372,381298
Q93036,447225
Q219353,96533
Q208468,192891
Q268510,223468
Q3023735,150817
Q5293015,93077
Q6376717,247057
Q6376903,43984
Q6763543,117081
Q7176638,213140
Q15459096,19542
Q13128003,1200522
Q15514059,159799
Q19864460,108487
Q20630583,442240
Q63105426,1095066
Q94298318,904144
Q95472058,122701
Q1086632,267112
Q3486309,93066
Q1910631,1130676
Q2093500,602190
Q2405318,3086927
Q3157746,590385
Q3154654,1021047
Q3398492,538357
Q4118924,521042
Q6498635,72276
Q4935849,1272304
Q5017917,427490
Q6776401,440064
Q5120534,195778
Q5241035,1149905
Q5460344,265812
Q7156821,46851
Q6377061,1049722
Q7028517,405729
Q7381381,618238
Q11025719,118883
Q11576307,600033
Q11005077,1020950
Q11892989,5133889
Q16864015,68082
Q16939559,1261121
Q17462612,8394655
Q17615877,5028226
Q28343975,459772
Q47124657,529640
Q47118687,1272829
Q56241433,802310
Q56247831,1379669
Q63693064,989939
Q107580707,1139475
Q109595973,227185
Q116458684,7800038
Q124393034,73984
Q318511,1359138
Q465097,4749709
Q469302,7033947
Q603534,1418010
Q613776,124999
Q3375740,101307
Q768810,1276004
Q793808,1241390
Q3129247,345192
Q1038200,1260739
Q1054010,1359709
Q1250094,128729
Q1335814,1331964
Q1342082,3318236
Q1589285,185292
Q1887476,1288231
Q3086635,550150
Q3732297,1341329
Q6375565,39206
Q6552332,419033
Q4960751,1239278
Q7648387,127600
Q6862791,7351237
Q9012663,971539
Q11827164,4736804
Q12393290,2988135
Q12765973,1379540
Q16177208,6926530
Q20981478,1299470
Q21033613,295292
Q21483814,1823101
Q23060989,2355739
Q24285950,1356494
Q26707456,9830760
Q29893568,1807550
Q41751760,14294610
Q42905375,1342031
Q46998460,3024342
Q52150642,1337395
Q52154735,4444212
Q707507,70529
Q316792,104105
Q983424,3450
Q3251928,5856
Q66433892,250109
Q114132174,462195
Q178225,7184
Q6766499,85435
Q11779299,117259
Q1741304,253525
Q47462258,1593507
Q59179446,300661
Q60851,384383
Q977682,342373
Q1360685,6878043
Q4363476,815278
Q6120883,62294
Q6167020,50936
Q5541102,234138
Q8210199,1375649
Q18912344,1094304
Q96781209,145585
Q97467413,4671481
Q106140394,412023
Q120504263,2001222
Q89559,787484
Q93634,950184
Q88296,974520
Q113233,498072
Q109542,1541949
Q92109,265824
Q379679,186085
Q374065,2824524
Q259096,686103
Q577986,6540270
Q365664,131375
Q457279,857344
Q712518,199815
Q751171,1607742
