entity,P172
Q18528650,Q49085
Q18685069,Q49085
Q18685168,Q49085
Q15430447,Q49085
Q15629275,Q49085
Q16043688,Q49085
Q21473964,Q49085
Q21750847,Q49085
Q22077993,Q49085
Q22338526,Q49085
Q22771972,Q49085
Q22959231,Q49085
Q3946640,Q49085
Q24413760,Q49085
Q25324743,Q49085
Q26251303,Q49085
Q27666487,Q49085
Q27909481,Q49085
Q5016969,Q49085
Q7964738,Q49085
Q673217,Q49085
Q7367503,Q49085
Q7493074,Q49085
Q65800096,Q42740
Q65800097,Q42740
Q65800102,Q42740
Q65800100,Q42740
Q65800101,Q42740
Q65800115,Q42740
Q65800130,Q42740
Q65800131,Q42740
Q65800129,Q42740
Q65800135,Q42740
Q65800138,Q42740
Q65800143,Q42740
Q65800141,Q42740
Q65800144,Q42740
Q65800264,Q42740
Q65800268,Q42740
Q65800274,Q42740
Q65800275,Q42740
Q65800273,Q42740
Q65800278,Q42740
Q65800279,Q42740
Q65800276,Q42740
Q65800277,Q42740
Q65800282,Q42740
Q65800283,Q42740
Q65800281,Q42740
Q65800286,Q42740
Q65800287,Q42740
Q65800284,Q42740
Q65800285,Q42740
Q65800291,Q42740
Q65800288,Q42740
Q65800289,Q42740
Q65800295,Q42740
Q65800292,Q42740
Q65800298,Q42740
Q65800303,Q42740
Q65800300,Q42740
Q65800301,Q42740
Q65800306,Q42740
Q65800307,Q42740
Q65800305,Q42740
Q65800310,Q42740
Q65800311,Q42740
Q65800309,Q42740
Q65800312,Q42740
Q65800313,Q42740
Q65800318,Q42740
Q65800319,Q42740
Q65800316,Q42740
Q65800317,Q42740
Q65800322,Q42740
Q65800323,Q42740
Q65800321,Q42740
Q65800324,Q42740
Q65800331,Q42740
Q65800335,Q42740
Q65800332,Q42740
Q65800339,Q42740
Q65800341,Q42740
Q65800398,Q42740
Q65800399,Q42740
Q65800397,Q42740
Q65800403,Q42740
Q65800409,Q42740
Q65800412,Q42740
Q65800417,Q42740
Q65800422,Q42740
Q65800424,Q42740
Q65800425,Q42740
Q65800430,Q42740
Q65800431,Q42740
Q65800428,Q42740
Q65800429,Q42740
Q65800434,Q42740
Q65800435,Q42740
Q65800439,Q42740
Q65800436,Q42740
Q65800440,Q42740
Q65800441,Q42740
Q65800463,Q42740
Q65800467,Q42740
Q65800465,Q42740
Q65800470,Q42740
Q65800468,Q42740
Q65800469,Q42740
Q65800474,Q42740
Q65800473,Q42740
Q65800478,Q42740
Q65800479,Q42740
Q65800477,Q42740
Q65800480,Q42740
Q65800481,Q42740
Q65800491,Q42740
Q23047430,Q49085
Q23135308,Q49085
Q23541012,Q49085
Q23682750,Q49085
Q23765832,Q49085
Q23806457,Q49085
Q38303638,Q49085
Q42677358,Q49085
Q43301578,Q49085
Q43302090,Q49085
Q43381506,Q49085
Q43388384,Q49085
Q47010726,Q49085
Q48705057,Q49085
Q48804448,Q49085
Q5415012,Q49085
Q21293112,Q49085
Q28215720,Q49085
Q28648926,Q49085
Q28739915,Q49085
Q28754199,Q49085
Q28819531,Q49085
Q28843782,Q49085
Q49488871,Q49085
Q50146529,Q49085
Q52149777,Q49085
Q52187077,Q49085
Q55720716,Q49085
Q56073633,Q49085
Q56469858,Q49085
Q57089779,Q49085
Q57174472,Q49085
Q58193444,Q49085
Q60526260,Q49085
Q60605597,Q49085
Q63346974,Q49085
Q63434869,Q49085
Q64364432,Q49085
Q64826694,Q49085
Q1688613,Q49085
Q17045100,Q44806
Q57907563,Q44806
Q81176980,Q44806
Q8003977,Q49085
Q7158171,Q49085
Q16107233,Q49085
Q28865163,Q49085
Q28870599,Q49085
Q29000553,Q49085
Q15996433,Q49085
Q64850829,Q49085
Q65554909,Q49085
Q65658667,Q49085
Q66691266,Q49085
Q66728578,Q49085
Q18022401,Q49085
Q61834412,Q49085
Q61904874,Q49085
Q63183633,Q49085
Q16107330,Q49085
Q5081875,Q49085
Q5128738,Q49085
Q5144975,Q49085
Q2494,Q42884
Q51337607,Q49085
Q97546132,Q49078
Q21099694,Q49085
Q30639849,Q49085
Q66812987,Q49085
Q67648349,Q49085
Q72851983,Q49085
Q75059085,Q49085
Q75059297,Q49085
Q77350041,Q49085
Q80812546,Q49085
Q82342921,Q49085
Q84146599,Q49085
Q84607338,Q49085
Q85016423,Q49085
Q93535097,Q49085
Q94624743,Q49085
Q95986964,Q49085
Q5721546,Q49085
Q6345553,Q49085
Q6688853,Q49085
Q23541001,Q49085
Q27710439,Q49085
Q27947858,Q49085
Q55683599,Q49085
Q45224670,Q49085
Q97672445,Q49085
Q98761103,Q49085
Q87409812,Q49085
Q87409837,Q49085
Q87410196,Q49085
Q87410203,Q49085
Q87410211,Q49085
Q87410462,Q49085
Q87484744,Q49085
Q87484748,Q49085
Q87485295,Q49085
Q87485340,Q49085
Q87488962,Q49085
Q87488967,Q49085
Q87488964,Q49085
Q87489797,Q49085
Q89577146,Q49085
Q91473126,Q49085
Q100240133,Q49085
Q100240195,Q49085
Q100240329,Q49085
Q100240359,Q49085
Q100240369,Q49085
Q100240377,Q49085
Q100240394,Q49085
Q100248337,Q49085
Q100250005,Q49085
Q100250072,Q49085
Q54865754,Q49085
Q100230379,Q49085
Q100230385,Q49085
Q86916978,Q49085
Q86916980,Q49085
Q33082381,Q49085
Q6785827,Q49085
Q96099064,Q49085
Q96129283,Q49085
Q96141089,Q49085
Q96195994,Q49085
Q96063683,Q49085
Q98534672,Q49085
Q98609226,Q49085
Q100250100,Q49085
Q100254291,Q49085
Q100695165,Q49085
Q101535270,Q49085
Q102152564,Q49085
Q103279470,Q49085
Q103511385,Q49085
Q104237033,Q49085
Q104414490,Q49085
Q105697016,Q49085
Q105839807,Q49085
Q105867527,Q49085
Q105871710,Q49085
Q105874066,Q49085
Q4909398,Q49085
Q5271524,Q49085
Q5342298,Q49085
Q5386342,Q49085
Q5407887,Q49085
Q6384092,Q49085
Q6524636,Q49085
Q539832,Q49085
Q13563184,Q49085
Q61957792,Q49085
Q19757494,Q49085
Q100230452,Q49085
Q105885872,Q49085
Q105886520,Q49085
Q105898493,Q49085
Q105928279,Q49085
Q105956043,Q49085
Q105958878,Q49085
Q105958890,Q49085
Q106399446,Q49085
Q106462981,Q49085
Q55991386,Q49078
Q105081520,Q49085
Q105124248,Q49085
Q105247728,Q49085
Q105319588,Q49085
Q105840302,Q49085
Q106987906,Q49085
Q107024052,Q49085
Q107199162,Q49085
Q107220145,Q49085
Q107410306,Q49085
Q107654158,Q49085
Q108322954,Q49085
Q3110579,Q49085
Q352967,Q49085
Q7089850,Q49085
Q7308811,Q49085
Q7682284,Q49085
Q7807930,Q49085
Q16733667,Q49085
Q19888025,Q49085
Q106651017,Q49085
Q106909878,Q49085
Q476853,Q49085
Q27865625,Q49085
Q108322946,Q49085
Q108322956,Q49085
Q109351031,Q49085
Q109649107,Q49085
Q109697114,Q49085
Q109725226,Q49085
Q109726331,Q49085
Q109846519,Q49085
Q109938491,Q49085
Q110164319,Q49085
Q110204974,Q49085
Q109398272,Q49085
Q109482616,Q49085
Q109606782,Q49085
Q105929359,Q49085
Q105959158,Q49085
Q112066827,Q49085
Q109648670,Q49085
Q110779931,Q49085
Q110780536,Q49085
Q110891997,Q49085
Q110929772,Q49085
Q110960266,Q49085
Q111209186,Q49085
Q111607309,Q49085
Q66014730,Q49085
Q112225525,Q49085
Q112307354,Q49085
Q112391535,Q49085
Q112564035,Q49085
Q112817302,Q49085
Q113153907,Q49085
Q113484962,Q49085
Q116448340,Q49085
Q116686487,Q49085
Q117204170,Q49085
Q117325115,Q49085
Q117674441,Q49085
Q119104784,Q49085
Q119104847,Q49085
Q119104901,Q49085
Q119104935,Q49085
Q2865928,Q49085
Q116448106,Q49085
Q100250063,Q49085
Q108528937,Q49085
Q109463921,Q49085
Q15486435,Q49085
Q107208811,Q49085
Q119105105,Q49085
Q6490253,Q49085
Q112526488,Q49085
Q109463912,Q49085
Q109463913,Q49085
Q109607186,Q49085
Q29452400,Q49085
Q119105018,Q49085
Q110736611,Q49085
Q105109663,Q49085
Q100250105,Q49085
Q7108811,Q49085
Q65891497,Q42740
Q98108514,Q49085
Q116262031,Q49085
Q1051041,Q49209
Q122937937,Q49085
Q124336576,Q49085
Q124336642,Q49085
Q124366263,Q49085
Q124433088,Q49085
Q124461250,Q49085
Q124636233,Q49085
Q124752011,Q49085
Q124940970,Q49085
Q125516152,Q49085
Q63041775,Q49085
Q4061612,Q49542
Q4062992,Q49542
Q208993,Q49542
Q242474,Q49542
Q266583,Q49542
Q444969,Q49542
Q515872,Q49542
Q2272478,Q49542
Q193406,Q49291
Q5478321,Q49297
Q7088105,Q49297
Q105457918,Q49297
Q116686458,Q49085
Q124336502,Q49085
Q119448909,Q49085
Q5592,Q50001
Q124453491,Q49542
Q186748,Q50001
Q190116,Q50001
Q317098,Q50001
Q318497,Q50001
Q676555,Q50001
Q698667,Q50001
Q1227333,Q50001
Q125450010,Q49085
Q861553,Q56975
Q121648373,Q56490
Q123231319,Q56475
Q122542801,Q49085
Q292180,Q51705
Q544900,Q51705
Q4895285,Q51705
Q5478321,Q51705
Q7650685,Q51705
Q21079108,Q51705
Q84565805,Q51705
Q98593468,Q51705
Q921187,Q48199
Q544093,Q79797
Q623575,Q79797
Q661452,Q79797
Q675465,Q79797
Q677282,Q79797
Q721709,Q79797
Q790333,Q79797
Q1054731,Q79797
Q1245202,Q79797
Q1382375,Q79797
Q1788941,Q79797
Q1968327,Q79797
Q55394,Q79797
Q74095,Q79797
Q110126,Q79797
Q115683,Q79797
Q193674,Q79797
Q213582,Q79797
Q313461,Q79797
Q378309,Q79797
Q380797,Q79797
Q391202,Q79797
Q395348,Q79797
Q426811,Q79797
Q453447,Q79797
Q460052,Q79797
Q734339,Q68518
Q73112373,Q60046
Q5589524,Q68518
Q1785,Q79797
Q83640080,Q44806
Q115121979,Q44806
Q17063823,Q48199
Q22957911,Q48199
Q5603,Q49078
Q116779552,Q49085
Q22280056,Q58669
Q125428271,Q44806
Q95074341,Q49542
Q122984367,Q49085
Q123076772,Q49085
Q123090456,Q49085
Q3095259,Q79797
Q3113776,Q79797
Q3123838,Q79797
Q3165231,Q79797
Q3199702,Q79797
Q3306117,Q79797
Q3308432,Q79797
Q3574447,Q79797
Q3605297,Q79797
Q3646436,Q79797
Q3653165,Q79797
Q4054684,Q79797
Q4054857,Q79797
Q4055044,Q79797
Q4055292,Q79797
Q4059741,Q79797
Q4065947,Q79797
Q1977386,Q79797
Q1980303,Q79797
Q2000855,Q79797
Q2001884,Q79797
Q2064083,Q79797
Q2074353,Q79797
Q2082837,Q79797
Q2087809,Q79797
Q2379482,Q79797
Q2389180,Q79797
Q2392015,Q79797
Q2417449,Q79797
Q2429552,Q79797
Q2491560,Q79797
Q2514770,Q79797
Q2610362,Q79797
Q2620193,Q79797
Q2634836,Q79797
Q2634854,Q79797
Q2664845,Q79797
Q2842368,Q79797
Q2845121,Q79797
Q2859996,Q79797
Q2862197,Q79797
Q2996505,Q79797
Q3043480,Q79797
Q111725739,Q49085
Q95486218,Q42884
Q65901488,Q42740
Q3093594,Q79797
Q77435416,Q42740
Q95085413,Q42884
Q109412510,Q42740
Q114053424,Q42740
Q114141876,Q42740
Q114350666,Q42740
Q114562139,Q42740
Q114796543,Q42740
Q115172931,Q42740
Q115272731,Q42740
Q116024965,Q42740
Q116052275,Q42740
Q3064189,Q79797
Q105797780,Q49078
Q104804,Q79797
Q281146,Q79797
Q285462,Q79797
Q466144,Q79797
Q4131351,Q79797
Q4190214,Q79797
Q4284690,Q79797
Q4362177,Q79797
Q4455826,Q79797
Q5620020,Q79797
Q5638801,Q79797
Q4298625,Q79797
Q4306766,Q79797
Q4330794,Q79797
Q4345779,Q79797
Q4446492,Q79797
Q4531650,Q79797
Q4531651,Q79797
Q4534200,Q79797
Q4693567,Q79797
Q4720257,Q79797
Q4777321,Q79797
Q4783916,Q79797
Q4787828,Q79797
Q4817706,Q79797
Q4828436,Q79797
Q5644191,Q79797
Q16371420,Q79797
Q16372195,Q79797
Q16375501,Q79797
Q16377993,Q79797
Q16378213,Q79797
Q16380015,Q79797
Q16380017,Q79797
Q16380397,Q79797
Q3134232,Q79797
Q4070517,Q79797
Q12079005,Q79797
Q13050834,Q79797
Q13052159,Q79797
Q13052242,Q79797
Q13052350,Q79797
Q13052349,Q79797
Q13052643,Q79797
Q13052686,Q79797
Q13052835,Q79797
Q13052852,Q79797
Q62988337,Q43103
Q2831,Q49085
Q7542,Q49085
Q25369,Q49085
Q36159,Q49085
Q40321,Q49085
Q43874,Q49085
Q5951347,Q79797
Q6038071,Q79797
Q6051713,Q79797
Q6058327,Q79797
Q6065402,Q79797
Q6071214,Q79797
Q6368577,Q79797
Q6383452,Q79797
Q6383453,Q79797
Q6398824,Q79797
Q6437034,Q79797
Q6766286,Q79797
Q7067559,Q79797
Q7082627,Q79797
Q7135160,Q79797
Q7245023,Q79797
Q7376004,Q79797
Q7701200,Q79797
Q7810741,Q79797
Q7908585,Q79797
Q7908674,Q79797
Q7943182,Q79797
Q8051140,Q79797
Q8052691,Q79797
Q8063471,Q79797
Q8063474,Q79797
Q8066940,Q79797
Q8099813,Q79797
Q10966475,Q79797
Q10968991,Q79797
Q10970922,Q79797
Q10977097,Q79797
Q11023392,Q79797
Q11158665,Q79797
Q11202884,Q79797
Q107569406,Q44614
Q121124447,Q42884
Q126957,Q49085
Q50612,Q49085
Q51566,Q49085
Q80132989,Q50001
Q708078,Q79797
Q713063,Q79797
Q982896,Q79797
Q1382395,Q79797
Q6535805,Q79797
Q6885530,Q79797
Q11040787,Q79797
Q13054880,Q79797
Q13054901,Q79797
Q13054909,Q79797
Q13054993,Q79797
Q13055029,Q79797
Q13055136,Q79797
Q13055231,Q79797
Q13145105,Q79797
Q13411477,Q79797
Q15064206,Q79797
Q15066258,Q79797
Q16063968,Q79797
Q16367698,Q79797
Q16368465,Q79797
Q16369846,Q79797
Q437616,Q49078
Q1718307,Q47740
Q714,Q49085
Q98650168,Q46118
Q123916834,Q49078
Q15020877,Q50001
Q13053040,Q79797
Q13053110,Q79797
Q13053410,Q79797
Q13053755,Q79797
Q13053984,Q79797
Q13053988,Q79797
Q13053992,Q79797
Q13054036,Q79797
Q13054052,Q79797
Q13054121,Q79797
Q13054126,Q79797
Q13054190,Q79797
Q13054270,Q79797
Q13054545,Q79797
Q13054690,Q79797
Q13054723,Q79797
Q13054742,Q79797
Q13054750,Q79797
Q4894626,Q42884
Q12044012,Q42884
Q4073235,Q79797
Q4262719,Q79797
Q4279812,Q79797
Q13050733,Q79797
Q13052149,Q79797
Q13052273,Q79797
Q13052624,Q79797
Q13052880,Q79797
Q94112393,Q49085
Q65589607,Q49542
Q63874775,Q49078
Q13052981,Q79797
Q13053161,Q79797
Q13053762,Q79797
Q13053829,Q79797
Q13053935,Q79797
Q13054867,Q79797
Q16381660,Q79797
Q16382426,Q79797
Q16382438,Q79797
Q16382718,Q79797
Q16382736,Q79797
Q16385009,Q79797
Q16387589,Q79797
Q16387963,Q79797
Q16388657,Q79797
Q16388689,Q79797
Q16388703,Q79797
Q16388709,Q79797
Q16388855,Q79797
Q16388864,Q79797
Q16392520,Q79797
Q16392785,Q79797
Q16392886,Q79797
Q16393607,Q79797
Q16395688,Q79797
Q16397648,Q79797
Q16398299,Q79797
Q121507,Q49085
Q13053097,Q79797
Q13053244,Q79797
Q13053437,Q79797
Q13053633,Q79797
Q13053690,Q79797
Q13053715,Q79797
Q13054020,Q79797
Q13054118,Q79797
Q13054120,Q79797
Q13054634,Q79797
Q13054724,Q79797
Q13054872,Q79797
Q112711462,Q49085
Q951531,Q49085
Q384560,Q49085
Q546551,Q49085
Q931747,Q49085
Q937369,Q49085
Q1041034,Q49085
Q1070518,Q49085
Q1397155,Q49085
Q13218072,Q44806
Q65153800,Q44806
Q13050670,Q79797
Q13050671,Q79797
Q13050740,Q79797
Q13050902,Q79797
Q13052193,Q79797
Q13052258,Q79797
Q13052638,Q79797
Q13052653,Q79797
Q13052659,Q79797
Q13054893,Q79797
Q13054934,Q79797
Q13054941,Q79797
Q13055004,Q79797
Q13055163,Q79797
Q15204948,Q79797
Q15699222,Q79797
Q16368468,Q79797
Q16382750,Q79797
Q16387699,Q79797
Q16388695,Q79797
Q16371469,Q79797
Q16377964,Q79797
Q16378017,Q79797
Q16378477,Q79797
Q16380016,Q79797
Q16399202,Q79797
Q16399898,Q79797
Q16400303,Q79797
Q16400717,Q79797
Q16658373,Q79797
Q16662723,Q79797
Q20058507,Q79797
Q16393613,Q79797
Q20509679,Q79797
Q20510182,Q79797
Q20510231,Q79797
Q20510350,Q79797
Q20510363,Q79797
Q20510593,Q79797
Q20510608,Q79797
Q20510637,Q79797
Q20511138,Q79797
Q20511165,Q79797
Q20511218,Q79797
Q234360,Q49085
Q2622569,Q79797
Q16388747,Q79797
Q16392361,Q79797
Q16393671,Q79797
Q16396390,Q79797
Q16398467,Q79797
Q20511262,Q79797
Q20511337,Q79797
Q20511633,Q79797
Q20511717,Q79797
Q20511814,Q79797
Q20511925,Q79797
Q20512371,Q79797
Q20512468,Q79797
Q20512597,Q79797
Q20512615,Q79797
Q1356135,Q49085
Q3733741,Q49085
Q3751867,Q49085
Q16399066,Q79797
Q16401088,Q79797
Q19800518,Q79797
Q20506951,Q79797
Q20507034,Q79797
Q20507316,Q79797
Q20507727,Q79797
Q20507878,Q79797
Q20507906,Q79797
Q20508453,Q79797
Q20508652,Q79797
Q20508744,Q79797
Q20509077,Q79797
Q20509231,Q79797
Q20509554,Q79797
Q20507399,Q79797
Q3371986,Q49085
Q3635235,Q49085
Q3809030,Q49085
Q302586,Q79797
Q20506986,Q79797
Q20507046,Q79797
Q20507097,Q79797
Q20507370,Q79797
Q20507751,Q79797
Q16399214,Q79797
Q16400123,Q79797
Q16400887,Q79797
Q16401098,Q79797
Q19606350,Q79797
Q19667802,Q79797
Q113585651,Q49085
Q113585746,Q49085
Q20508326,Q79797
Q20508509,Q79797
Q2018032,Q49085
Q5220829,Q49085
Q4149024,Q79797
Q25486943,Q79797
Q27336406,Q79797
Q27867776,Q79797
Q29043255,Q79797
Q29613808,Q79797
Q43176294,Q79797
Q76830354,Q79797
Q76854554,Q79797
Q55418446,Q79797
Q59314831,Q79797
Q60149043,Q79797
Q60674703,Q79797
Q61105748,Q79797
Q62032347,Q79797
Q63343133,Q79797
Q63439469,Q79797
Q63705130,Q79797
Q63975193,Q79797
Q64681391,Q79797
Q64846117,Q79797
Q64846142,Q79797
Q64846141,Q79797
Q64959784,Q79797
Q20510572,Q79797
Q20510738,Q79797
Q20513556,Q79797
Q20513783,Q79797
Q20873588,Q79797
Q20873699,Q79797
Q21004391,Q79797
Q21200313,Q79797
Q21200491,Q79797
Q21201192,Q79797
Q21201233,Q79797
Q21201405,Q79797
Q21209714,Q79797
Q21211578,Q79797
Q21212683,Q79797
Q21287528,Q79797
Q20512489,Q79797
Q20512632,Q79797
Q20511669,Q79797
Q20512642,Q79797
Q20512706,Q79797
Q20513249,Q79797
Q13050841,Q79797
Q20513418,Q79797
Q23835413,Q79797
Q99078959,Q86735
Q109269426,Q84072
Q114766473,Q82048
Q83275,Q84072
Q390123,Q84072
Q6063128,Q84072
Q5152,Q84072
Q9332666,Q79797
Q20510080,Q79797
Q20510355,Q79797
Q20510381,Q79797
Q20510901,Q79797
Q3966496,Q49085
Q4282539,Q49085
Q4932366,Q49085
Q90012180,Q79797
Q91613297,Q79797
Q98688748,Q79797
Q105394100,Q79797
Q105531033,Q79797
Q105554555,Q79797
Q106427723,Q79797
Q109259241,Q79797
Q111240667,Q79797
Q113518043,Q79797
Q114574126,Q79797
Q123021546,Q79797
Q124660110,Q79797
Q304890,Q80040
Q21199548,Q79797
Q7373522,Q49085
Q7650997,Q49085
Q2926483,Q49085
Q3073760,Q49085
Q3074457,Q49085
Q18402462,Q79797
Q21209825,Q79797
Q21212018,Q79797
Q21438188,Q79797
Q21438199,Q79797
Q21697979,Q79797
Q104474547,Q79797
Q109288457,Q79797
Q109832854,Q79797
Q110662922,Q79797
Q113831503,Q79797
Q25487219,Q79797
Q27342373,Q79797
Q33140465,Q79797
Q61104572,Q79797
Q6176228,Q49085
Q6237575,Q49085
Q7558602,Q49085
Q84565805,Q105405
Q98592722,Q107434
Q98593454,Q102090
Q98640039,Q105405
Q100252614,Q103817
Q104388570,Q105405
Q106637244,Q105405
Q111974905,Q105405
Q114232621,Q102251
Q334711,Q106713
Q435902,Q107434
Q544900,Q107434
Q712555,Q105405
Q780206,Q107434
Q1294485,Q102251
Q2327358,Q105405
Q2378574,Q102251
Q2668090,Q107434
Q2950691,Q106416
Q3025486,Q107434
Q3296164,Q107434
Q4895905,Q107434
Q4898907,Q105405
Q5044435,Q107434
Q5271470,Q105405
Q5566396,Q105405
Q6728388,Q107434
Q6763476,Q105405
Q7648297,Q107434
Q7650685,Q105405
Q8022661,Q105405
Q8023184,Q105405
Q20006564,Q105405
Q24256986,Q105405
Q25112474,Q105405
Q29029514,Q105405
Q58236938,Q105405
Q5443624,Q49085
Q5542654,Q49085
Q8062373,Q49085
Q11738702,Q49085
Q3011995,Q102090
Q5216920,Q82048
Q59710155,Q102251
Q6948316,Q49085
Q98593484,Q108266
Q108127364,Q108266
Q111744604,Q108266
Q6696604,Q108266
Q11931225,Q108266
Q20510155,Q79797
Q5386029,Q49085
Q5387122,Q49085
Q5399735,Q49085
Q98590647,Q105405
Q115048758,Q103817
Q20680162,Q107434
Q6822308,Q49085
Q19802594,Q49085
Q122819742,Q49085
Q91676236,Q79797
Q105832524,Q108266
Q98593454,Q117133
Q736570,Q117100
Q11940596,Q117133
Q17682632,Q117133
Q284540,Q102251
Q6555528,Q102251
Q8066720,Q79797
Q71627408,Q116971
Q15511967,Q49085
Q16030521,Q49085
Q98590673,Q116971
Q117107965,Q108266
Q235394,Q115026
Q292146,Q116971
Q743162,Q115026
Q2716914,Q116971
Q4347166,Q115473
Q5945577,Q109402
Q7647742,Q116971
Q16105187,Q49085
Q17579958,Q49085
Q1977412,Q79797
Q20508000,Q79797
Q122984009,Q108266
Q120802029,Q120601
Q170076,Q121842
Q426582,Q121842
Q533721,Q120601
Q10980394,Q117458
Q16690570,Q117458
Q39566513,Q49085
Q52461273,Q49085
Q98590661,Q117191
Q98593471,Q117255
Q98825213,Q117191
Q3531436,Q117191
Q4896800,Q117191
Q7982776,Q117255
Q13648751,Q117255
Q16368681,Q79797
Q25907342,Q117191
Q39417340,Q117255
Q42675465,Q117191
Q55703384,Q117191
Q61058169,Q117191
Q107104827,Q121842
Q122370,Q124216
Q179025,Q126756
Q2503959,Q126756
Q3394045,Q126756
Q121804,Q127885
Q317911,Q130900
Q28223041,Q49085
Q4152350,Q79797
Q72219322,Q84072
Q254988,Q79797
Q279396,Q79797
Q982389,Q84072
Q106894057,Q133032
Q115870174,Q133255
Q124515662,Q133032
Q638685,Q133032
Q897421,Q133032
Q956441,Q133255
Q1084236,Q133255
Q1287508,Q133032
Q1913813,Q133032
Q47516117,Q133032
Q88387567,Q121842
Q98590643,Q105405
Q116817971,Q117458
Q117249,Q116971
Q13052360,Q79797
Q23540894,Q49085
Q23540928,Q49085
Q23984345,Q49085
Q83854821,Q49085
Q74042829,Q49085
Q80132895,Q49085
Q7544298,Q79797
Q4784076,Q79797
Q64438175,Q49085
Q84707567,Q141817
Q110133088,Q142702
Q113433416,Q140420
Q185152,Q145665
Q208117,Q141817
Q271967,Q141817
Q704330,Q145665
Q2725555,Q142702
Q4385472,Q134936
Q6382061,Q145665
Q7925613,Q142897
Q9334904,Q145665
Q12121996,Q140420
Q12756935,Q127885
Q100235678,Q49085
Q100235686,Q49085
Q100240004,Q49085
Q101009328,Q79797
Q64854945,Q49085
Q20508949,Q79797
Q16857235,Q140472
Q19893690,Q135863
Q96583203,Q49085
Q96604146,Q49085
Q13053182,Q79797
Q13054150,Q79797
Q13054660,Q79797
Q15901940,Q145665
Q16396028,Q79797
Q95689301,Q49085
Q96057364,Q49085
Q5921181,Q105405
Q108670684,Q146744
Q108679959,Q146744
Q70795,Q157139
Q87410543,Q49085
Q87485040,Q49085
Q4393226,Q157139
Q43374474,Q86735
Q270825,Q160894
Q452343,Q160894
Q5682,Q160894
Q20508076,Q79797
Q20508958,Q79797
Q60484499,Q79797
Q124656412,Q160894
Q265148,Q161652
Q672903,Q161652
Q744237,Q161652
Q107032922,Q49085
Q97699883,Q49085
Q25487564,Q79797
Q4536723,Q157139
Q84497999,Q161652
Q935691,Q165192
Q963077,Q165192
Q1355965,Q165192
Q1401658,Q165192
Q1999579,Q165192
Q2645531,Q165192
Q187310,Q165192
Q463423,Q164714
Q1337728,Q163943
Q105888945,Q168499
Q85601,Q170217
Q165357,Q170217
Q167023,Q170217
Q358123,Q167420
Q731219,Q167420
Q1098621,Q167420
Q4317492,Q166176
Q7035599,Q167420
Q12631219,Q167420
Q15088349,Q166176
Q15446651,Q167420
Q16110268,Q167420
Q56435790,Q167420
Q61767205,Q165192
Q561050,Q165192
Q820962,Q165192
Q1396595,Q165192
Q379313,Q170217
Q504118,Q170217
Q532174,Q170217
Q537234,Q170217
Q594896,Q170217
Q722153,Q170217
Q836425,Q170217
Q884512,Q170217
Q890966,Q170217
Q1298660,Q170217
Q1444405,Q170217
Q4156048,Q170217
Q8501771,Q170217
Q109538590,Q49085
Q25614983,Q170088
Q12027177,Q170217
Q12028704,Q170217
Q16971788,Q170217
Q19825397,Q170217
Q20851652,Q170217
Q11899859,Q170217
Q11900001,Q170217
Q11910049,Q170217
Q11985523,Q170217
Q12017174,Q170217
Q12017195,Q170217
Q12017275,Q170217
Q12022679,Q170217
Q12025468,Q170217
Q12026175,Q170217
Q12026270,Q170217
Q101209847,Q49085
Q104419402,Q49085
Q105372119,Q49085
Q105445219,Q49085
Q109697622,Q49085
Q115771066,Q49085
Q116448091,Q49085
Q117241287,Q161652
Q117353221,Q161652
Q94297734,Q170217
Q94836242,Q170217
Q95072338,Q170217
Q22035573,Q170217
Q23722457,Q170217
Q34926316,Q170217
Q40994951,Q170217
Q55847932,Q170217
Q56650868,Q170217
Q63977966,Q170217
Q9375395,Q145665
Q11909948,Q170217
Q12024850,Q170217
Q30934709,Q161652
Q124336690,Q49085
Q124336701,Q49085
Q124336928,Q49085
Q124336945,Q49085
Q124336969,Q49085
Q125196908,Q49085
Q125197073,Q49085
Q125269577,Q49085
Q125417506,Q49085
Q12026820,Q170217
Q12119531,Q170217
Q315531,Q170217
Q6106716,Q170217
Q7109632,Q170217
Q108764155,Q115026
Q95071179,Q170217
Q95080031,Q170217
Q95101014,Q170217
Q66132004,Q170217
Q95175765,Q170217
Q95110959,Q170217
Q95147169,Q170217
Q95171082,Q170217
Q118533633,Q49085
Q118954297,Q49085
Q119104763,Q49085
Q119104884,Q49085
Q121438133,Q49085
Q122048491,Q49085
Q95213015,Q170217
Q11851280,Q166176
Q95364531,Q170217
Q95387993,Q170217
Q95437434,Q170217
Q12075632,Q117458
Q79047914,Q170284
Q95175282,Q170217
Q95176210,Q170217
Q95179906,Q170217
Q95211738,Q170217
Q95214147,Q170217
Q95364377,Q170217
Q95391079,Q170217
Q95391753,Q170217
Q95399490,Q170217
Q95438096,Q170217
Q360079,Q170284
Q459885,Q170284
Q503143,Q170284
Q5945346,Q170284
Q336445,Q142702
Q95123129,Q170217
Q95124156,Q170217
Q95126546,Q170217
Q95150219,Q170217
Q95164782,Q170217
Q215346,Q170284
Q88023089,Q170826
Q107264578,Q170826
Q124749508,Q170826
Q114605,Q171336
Q831780,Q171336
Q11703211,Q170826
Q66363841,Q170826
Q95453600,Q170217
Q95477492,Q170217
Q655494,Q49542
Q94296522,Q171336
Q12016946,Q171336
Q12027478,Q171336
Q12049692,Q171336
Q12050908,Q171336
